2008,2,8,5,1611,1530,1856,1800,AA,1825,N627AA,345,330,305,56,41,MIA,LAS,2175,7,33,0,,0,0,41,15,0,0
2008,2,26,2,25,2255,115,2355,AA,1831,N3CKAA,50,60,36,80,90,MIA,TPA,204,4,10,0,,0,0,27,0,0,53
2008,2,13,3,1445,1335,1626,1440,AA,1886,N079AA,101,65,42,106,70,MIA,MCO,193,9,50,0,,0,0,70,36,0,0
2008,2,8,5,1624,1535,1956,1850,AA,1930,N5DFAA,212,195,153,66,49,MIA,BOS,1258,26,33,0,,0,0,33,17,0,16
2008,2,13,3,1652,1620,1742,1720,AA,1990,N5DMAA,50,60,35,22,32,MIA,MCO,193,4,11,0,,0,0,10,0,0,12
2008,2,12,2,2227,2110,15,2325,AA,2039,N5EEAA,168,195,152,50,77,MIA,ORD,1197,6,10,0,,0,0,14,0,0,36
2008,2,13,3,1712,1515,2057,1840,AA,2110,N052AA,165,145,142,137,117,MIA,SJU,1045,6,17,0,,0,0,25,20,0,92
2008,2,13,3,1455,1345,1707,1600,AA,2207,N5FNAA,192,195,165,67,70,MIA,DFW,1121,6,21,0,,0,0,50,0,0,17
2008,2,3,7,747,710,1018,955,AA,2387,N5EUAA,271,285,252,23,37,MIA,EGE,1811,6,13,0,,0,0,23,0,0,0
2008,3,22,6,1506,1420,1802,1710,AA,247,N5EYAA,356,350,323,52,46,MIA,LAX,2342,10,23,0,,0,0,8,6,0,38
2008,3,31,1,1810,1640,2038,1855,AA,401,N7AUAA,208,195,171,103,90,MIA,DFW,1121,17,20,0,,0,0,90,13,0,0
2008,3,23,7,2305,2235,8,2335,AA,443,N3BEAA,123,120,100,33,30,MIA,MSY,674,6,17,0,,0,0,3,3,0,27
2008,3,23,7,1640,1615,1934,1840,AA,526,N3CKAA,174,145,109,54,25,MIA,DCA,920,3,62,0,,0,0,7,29,0,18
2008,3,23,7,2207,2115,102,10,AA,588,N051AA,175,175,141,52,52,MIA,JFK,1090,15,19,0,,0,0,20,0,0,32
2008,3,23,7,1733,1705,1925,1810,AA,637,N3BCAA,172,125,104,75,28,MIA,MSY,674,5,63,0,,0,0,28,47,0,0
2008,3,22,6,1906,1750,2131,2015,AA,663,N5DNAA,265,265,240,76,76,MIA,DEN,1709,7,18,0,,0,0,7,0,0,69
2008,3,5,3,1416,1245,1741,1615,AA,775,N613AA,145,150,128,86,91,MIA,STT,1107,3,14,0,,0,0,86,0,0,0
2008,3,23,7,2147,2110,2357,2340,AA,850,N3DFAA,130,150,110,17,37,MIA,IAD,921,4,16,0,,0,0,17,0,0,0
2008,3,22,6,1949,1930,2213,2155,AA,868,N3CVAA,144,145,115,18,19,MIA,DCA,920,4,25,0,,0,0,5,0,0,13
2008,3,23,7,2036,1930,2246,2155,AA,868,N3BMAA,130,145,108,51,66,MIA,DCA,920,4,18,0,,0,0,5,0,0,46
2008,3,23,7,1658,1640,2000,1850,AA,1007,N3AGAA,362,310,287,70,18,MIA,PHX,1972,5,70,0,,0,0,18,52,0,0
2008,3,30,7,1658,1640,1932,1850,AA,1007,N3CLAA,334,310,300,42,18,MIA,PHX,1972,8,26,0,,0,0,8,24,0,10
2008,3,23,7,1555,1530,1847,1820,AA,1022,N3BEAA,172,170,123,27,25,MIA,PHL,1013,4,45,0,,0,0,12,2,0,13
2008,3,23,7,2103,2015,2248,2205,AA,1078,N5DDAA,165,170,146,43,48,MIA,STL,1068,6,13,0,,0,0,18,0,0,25
2008,3,23,7,1516,1435,1730,1700,AA,1094,N3CEAA,134,145,117,30,41,MIA,DCA,920,4,13,0,,0,0,5,0,0,25
2008,3,23,7,1834,1735,2125,2000,AA,1136,N3BTAA,171,145,115,85,59,MIA,DCA,920,4,52,0,,0,0,26,26,0,33
2008,3,30,7,1800,1735,2039,2000,AA,1136,N3ATAA,159,145,137,39,25,MIA,DCA,920,6,16,0,,0,0,4,14,0,21
2008,3,23,7,2318,2120,216,15,AA,1194,N3BNAA,178,175,131,121,118,MIA,BDL,1194,5,42,0,,0,0,118,3,0,0
2008,3,23,7,2243,2110,115,2359,AA,1226,N3CDAA,152,169,135,76,93,MIA,LGA,1097,5,12,0,,0,0,12,0,0,64
2008,3,23,7,2012,1925,2229,2140,AA,1283,N5DRAA,197,195,160,49,47,MIA,ORD,1197,5,32,0,,0,0,15,2,0,32
2008,3,22,6,2056,2015,2244,2220,AA,1290,N3CPAA,108,125,92,24,41,MIA,RDU,700,6,10,0,,0,0,5,0,0,19
2008,3,23,7,2201,2110,44,10,AA,1382,N5DVAA,163,180,131,34,51,MIA,EWR,1086,8,24,0,,0,0,13,0,0,21
